AP_DEP,AP_ARR,DEPART_PROG,HEURE_DEP,RETARD_DEPART,TAXI_TIME,TEMPS_VOL,DISTANCE,ARRIVEE_PROG,RETARD_ARRIVEE,DATE,COMPAGNIE,NOM_COMPAGNIE,NOM_AP_DEP,VILLE_DEP,PAYS_DEP,LON_DEP,LAT_DEP,HAUTEUR_DEP,COUT_10_DEP,COUT_SUP_DEP,NOM_AP_ARR,VILLE_ARR,PAYS_ARR,LON_ARR,LAT_ARR,HAUTEUR_ARR,COUT_10_ARR,COUT_SUP_ARR,ANNEE,MOIS,JOUR_SEM,HEURE_DEP_H,RETARD_BIN,RETARD_SEVERE,COUT_TOTAL,NOM_MOIS,NOM_JOUR,CRENEAU,SEGMENT_DIST
TNA,ALG,2015,2020.0,5.0,17.0,97.0,468,2152,6.0,2018-01-02,NA,Neverland Airlines,Yaoqiang Airport,Jinan,Chine,117.21600341796876,36.857200622558594,76.0,2066,795,Houari Boumediene Airport,Algiers,Algérie,3.215409994125366,36.69100189208984,82.0,5654,786,2018,1,1,20,0,0,9301,Jan,Mar,Soirée (18-20h),Court (<500km)
HAN,ALA,955,951.0,-4.0,10.0,131.0,794,1306,-19.0,2016-08-03,THA,Try Hard Airlines,Noi Bai International Airport,Hanoi,Vietnam,105.80699920654295,21.221200942993164,39.0,8379,693,Almaty Airport,Almaty,Kazakhstan,77.04049682617188,43.35210037231445,2234.0,534,419,2016,8,2,9,0,0,10025,Aoû,Mer,Matin (9-11h),Moyen (500-1500km)
KWL,SXF,1700,1657.0,-3.0,23.0,403.0,2586,2043,-7.0,2017-12-13,NVPPA,Ne Va Pas Partout Airlines,Guilin Liangjiang International Airport,Guilin City,Chine,110.03900146484376,25.21809959411621,570.0,2309,422,Berlin-SchÃ¶nefeld Airport,Berlin,Allemagne,13.5225,52.380001,157.0,2151,685,2017,12,2,16,0,0,5567,Déc,Mer,Après-midi (15-17h),Long (1500-3000km)
DXB,TER,1602,1600.0,-2.0,10.0,131.0,785,1913,-19.0,2018-08-29,I6F,IE 6.0 Flights,Dubai International Airport,Dubai,Émirats arabes unis,55.3643989563,25.2527999878,62.0,6386,848,Lajes Airport,Praia da VitÃ³ria,Portugal,-27.090799,38.761799,180.0,6949,824,2018,8,2,16,0,0,15007,Aoû,Mer,Après-midi (15-17h),Moyen (500-1500km)
BWN,DSS,1145,1142.0,-3.0,17.0,115.0,610,1440,3.0,2016-09-07,I6F,IE 6.0 Flights,Brunei International Airport,Bandar Seri Begawan,Brunei,114.9280014038086,4.944200038909912,73.0,4993,299,Blaise Diagne International Airport,Dakar,Sénégal,-17.073333,14.67,290.0,5499,120,2016,9,2,11,0,0,10911,Sep,Mer,Matin (9-11h),Moyen (500-1500km)
LJU,ISB,900,850.0,-10.0,11.0,325.0,2556,1725,-41.0,2017-04-02,FIPI,Fliying Is Possible Inc.,Ljubljana JoÅ¾e PuÄnik Airport,Ljubljana,Slovénie,14.4576,46.223701,1273.0,7159,376,New Islamabad International Airport,Islamabad,Pakistan,72.851613,33.560713,1646.0,5046,845,2017,4,6,8,0,0,13426,Avr,Dim,Tôt matin (6-8h),Long (1500-3000km)
AAL,HAN,1130,1125.0,-5.0,16.0,124.0,680,1234,-16.0,2018-03-15,NVPPA,Ne Va Pas Partout Airlines,Aalborg Airport,Aalborg,Danemark,9.84924316406,57.0927589138,10.0,8346,353,Noi Bai International Airport,Hanoi,Vietnam,105.80699920654295,21.221200942993164,39.0,8379,693,2018,3,3,11,0,0,17771,Mar,Jeu,Matin (9-11h),Moyen (500-1500km)
KIX,HEL,1500,1457.0,-3.0,14.0,102.0,546,1542,-11.0,2017-02-13,NVPPA,Ne Va Pas Partout Airlines,Kansai International Airport,Osaka,Japon,135.24400329589844,34.42729949951172,26.0,1547,546,Helsinki Vantaa Airport,Helsinki,Finlande,24.963300704956,60.317199707031,179.0,1587,484,2017,2,0,14,0,0,4164,Fév,Lun,Midi (12-14h),Moyen (500-1500km)
KIX,JNB,820,811.0,-9.0,14.0,110.0,507,910,-9.0,2016-08-19,MAF,Morally Ambiguious Fligthts,Kansai International Airport,Osaka,Japon,135.24400329589844,34.42729949951172,26.0,1547,546,OR Tambo International Airport,Johannesburg,Afrique du Sud,28.246,-26.1392,5558.0,2125,606,2016,8,4,8,0,0,4824,Aoû,Ven,Tôt matin (6-8h),Moyen (500-1500km)
GLA,KRK,1150,1146.0,-4.0,14.0,63.0,204,1253,-3.0,2018-09-27,COA,Corporate Overlord Airways,Glasgow International Airport,Glasgow,Royaume-Uni,-4.43306016922,55.8718986511,26.0,5389,289,KrakÃ³w John Paul II International Airport,KrakÃ³w,Pologne,19.7848,50.077702,791.0,6705,539,2018,9,3,11,0,0,12922,Sep,Jeu,Matin (9-11h),Court (<500km)
AAL,TPE,1918,1916.0,-2.0,10.0,147.0,936,2245,-11.0,2018-09-12,NVPPA,Ne Va Pas Partout Airlines,Aalborg Airport,Aalborg,Danemark,9.84924316406,57.0927589138,10.0,8346,353,Taiwan Taoyuan International Airport,Taipei,Taïwan,121.233002,25.0777,106.0,5279,265,2018,9,2,19,0,0,14243,Sep,Mer,Soirée (18-20h),Moyen (500-1500km)
HAN,ALG,1230,1230.0,0.0,14.0,226.0,1546,1816,-25.0,2018-07-31,THA,Try Hard Airlines,Noi Bai International Airport,Hanoi,Vietnam,105.80699920654295,21.221200942993164,39.0,8379,693,Houari Boumediene Airport,Algiers,Algérie,3.215409994125366,36.69100189208984,82.0,5654,786,2018,7,1,12,0,0,15512,Jul,Mar,Midi (12-14h),Long (1500-3000km)
AGP,HAN,1920,1935.0,15.0,18.0,218.0,1199,2058,-5.0,2016-02-24,NVPPA,Ne Va Pas Partout Airlines,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,Noi Bai International Airport,Hanoi,Vietnam,105.80699920654295,21.221200942993164,39.0,8379,693,2016,2,2,19,0,0,9986,Fév,Mer,Soirée (18-20h),Moyen (500-1500km)
GLA,DXB,1605,1555.0,-10.0,13.0,175.0,929,1800,-30.0,2018-11-07,COA,Corporate Overlord Airways,Glasgow International Airport,Glasgow,Royaume-Uni,-4.43306016922,55.8718986511,26.0,5389,289,Dubai International Airport,Dubai,Émirats arabes unis,55.3643989563,25.2527999878,62.0,6386,848,2018,11,2,15,0,0,12912,Nov,Mer,Après-midi (15-17h),Moyen (500-1500km)
VIE,BRU,2204,2153.0,-11.0,19.0,316.0,2556,520,-12.0,2017-01-10,COA,Corporate Overlord Airways,Vienna International Airport,Vienna,Autriche,16.569700241089,48.110298156738,600.0,8191,90,Brussels Airport,Brussels,Belgique,4.48443984985,50.9014015198,184.0,5077,48,2017,1,1,21,0,0,13406,Jan,Mar,Nuit tardive (21-24h),Long (1500-3000km)
BRU,CPH,1540,1550.0,10.0,15.0,151.0,954,1811,5.0,2016-08-06,FIPI,Fliying Is Possible Inc.,Brussels Airport,Brussels,Belgique,4.48443984985,50.9014015198,184.0,5077,48,Copenhagen Kastrup Airport,Copenhagen,Danemark,12.656000137329,55.617900848389,17.0,7541,493,2016,8,5,15,0,0,13159,Aoû,Sam,Après-midi (15-17h),Moyen (500-1500km)
ISB,BRU,1145,,,,51.0,109,1236,,2016-08-06,MAF,Morally Ambiguious Fligthts,New Islamabad International Airport,Islamabad,Pakistan,72.851613,33.560713,1646.0,5046,845,Brussels Airport,Brussels,Belgique,4.48443984985,50.9014015198,184.0,5077,48,2016,8,5,,0,0,11016,Aoû,Sam,,Court (<500km)
SHJ,UPG,1502,1503.0,1.0,19.0,117.0,612,1759,-10.0,2018-09-09,THA,Try Hard Airlines,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,Hasanuddin International Airport,Ujung Pandang-Celebes Island,Indonésie,119.5540008544922,-5.061629772186279,47.0,9063,667,2018,9,6,15,0,0,18312,Sep,Dim,Après-midi (15-17h),Moyen (500-1500km)
TGD,CTU,914,917.0,3.0,8.0,143.0,872,1237,-9.0,2017-03-07,I6F,IE 6.0 Flights,Podgorica Airport,Podgorica,Monténégro,19.2519,42.359402,141.0,8090,737,Chengdu Shuangliu International Airport,Chengdu,Chine,103.9469985961914,30.578500747680664,1625.0,4289,838,2017,3,1,9,0,0,13954,Mar,Mar,Matin (9-11h),Moyen (500-1500km)
SHJ,NAP,1020,1019.0,-1.0,8.0,97.0,416,1157,-24.0,2018-05-27,SMITH,Bel Air,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,Naples International Airport,NÃ¡poli,Italie,14.2908,40.886002,294.0,7979,772,2018,5,6,10,0,0,17333,Mai,Dim,Matin (9-11h),Court (<500km)
TSF,HAN,600,615.0,15.0,14.0,138.0,844,918,2.0,2018-11-28,MAF,Morally Ambiguious Fligthts,Treviso-Sant'Angelo Airport,Treviso,Italie,12.1944,45.648399,59.0,9877,260,Noi Bai International Airport,Hanoi,Vietnam,105.80699920654295,21.221200942993164,39.0,8379,693,2018,11,2,6,0,0,19209,Nov,Mer,Tôt matin (6-8h),Moyen (500-1500km)
AAL,JNB,1803,1759.0,-4.0,18.0,200.0,1276,1923,2.0,2017-09-07,COA,Corporate Overlord Airways,Aalborg Airport,Aalborg,Danemark,9.84924316406,57.0927589138,10.0,8346,353,OR Tambo International Airport,Johannesburg,Afrique du Sud,28.246,-26.1392,5558.0,2125,606,2017,9,3,17,0,0,11430,Sep,Jeu,Après-midi (15-17h),Moyen (500-1500km)
RIX,BRU,1701,1651.0,-10.0,13.0,118.0,666,1759,-8.0,2016-01-04,MAF,Morally Ambiguious Fligthts,Riga International Airport,Riga,Lettonie,23.971099853515625,56.92359924316406,36.0,915,477,Brussels Airport,Brussels,Belgique,4.48443984985,50.9014015198,184.0,5077,48,2016,1,0,16,0,0,6517,Jan,Lun,Après-midi (15-17h),Moyen (500-1500km)
CMB,ODS,600,544.0,-16.0,8.0,36.0,95,636,-19.0,2017-07-16,FIPI,Fliying Is Possible Inc.,Bandaranaike International Colombo Airport,Colombo,Sri Lanka,79.88410186767578,7.180759906768799,30.0,8977,584,Odessa International Airport,Odessa,Ukraine,30.67650032043457,46.42679977416992,172.0,4928,952,2017,7,6,5,0,0,15441,Jul,Dim,Nuit (0-5h),Court (<500km)
BOH,SHJ,1550,1545.0,-5.0,11.0,147.0,678,1717,-33.0,2016-02-07,NA,Neverland Airlines,Bournemouth Airport,Bournemouth,Royaume-Uni,-1.8424999713897705,50.779998779296875,38.0,3147,278,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,2016,2,6,15,0,0,12007,Fév,Dim,Après-midi (15-17h),Moyen (500-1500km)
KIX,CRL,2145,2158.0,13.0,16.0,118.0,588,2243,-6.0,2017-01-04,MAF,Morally Ambiguious Fligthts,Kansai International Airport,Osaka,Japon,135.24400329589844,34.42729949951172,26.0,1547,546,Brussels South Charleroi Airport,Brussels,Belgique,4.45382,50.459202,614.0,6859,29,2017,1,2,21,0,0,8981,Jan,Mer,Nuit tardive (21-24h),Moyen (500-1500km)
DXB,JNB,905,909.0,4.0,21.0,161.0,868,946,-10.0,2018-09-13,COA,Corporate Overlord Airways,Dubai International Airport,Dubai,Émirats arabes unis,55.3643989563,25.2527999878,62.0,6386,848,OR Tambo International Airport,Johannesburg,Afrique du Sud,28.246,-26.1392,5558.0,2125,606,2018,9,3,9,0,0,9965,Sep,Jeu,Matin (9-11h),Moyen (500-1500km)
TIA,BOD,2244,2245.0,1.0,13.0,278.0,2065,622,-16.0,2016-04-14,THA,Try Hard Airlines,Tirana International Airport Mother Teresa,Tirana,Albanie,19.7206001282,41.4146995544,126.0,4582,586,Bordeaux-MÃ©rignac Airport,Bordeaux/MÃ©rignac,France,-0.715556025505,44.8283004761,162.0,5166,417,2016,4,3,22,0,0,10751,Avr,Jeu,Nuit tardive (21-24h),Long (1500-3000km)
DUR,UPG,1300,1300.0,0.0,22.0,93.0,399,1433,3.0,2017-04-15,NA,Neverland Airlines,King Shaka International Airport,Durban,Afrique du Sud,31.1197222222,-29.6144444444,295.0,5737,823,Hasanuddin International Airport,Ujung Pandang-Celebes Island,Indonésie,119.5540008544922,-5.061629772186279,47.0,9063,667,2017,4,5,13,0,0,16290,Avr,Sam,Midi (12-14h),Court (<500km)
DUR,KRK,1825,1851.0,26.0,9.0,217.0,1258,2202,-27.0,2017-11-27,COA,Corporate Overlord Airways,King Shaka International Airport,Durban,Afrique du Sud,31.1197222222,-29.6144444444,295.0,5737,823,KrakÃ³w John Paul II International Airport,KrakÃ³w,Pologne,19.7848,50.077702,791.0,6705,539,2017,11,0,18,0,0,13804,Nov,Lun,Soirée (18-20h),Moyen (500-1500km)
JNB,HAN,1249,1241.0,-8.0,16.0,103.0,602,1432,-14.0,2016-11-03,THA,Try Hard Airlines,OR Tambo International Airport,Johannesburg,Afrique du Sud,28.246,-26.1392,5558.0,2125,606,Noi Bai International Airport,Hanoi,Vietnam,105.80699920654295,21.221200942993164,39.0,8379,693,2016,11,3,12,0,0,11803,Nov,Jeu,Midi (12-14h),Moyen (500-1500km)
DKR,SHJ,800,752.0,-8.0,13.0,58.0,137,758,-13.0,2017-09-10,THA,Try Hard Airlines,LÃ©opold SÃ©dar Senghor International Airport,Dakar,Sénégal,-17.49020004272461,14.739700317382812,85.0,2692,517,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,2017,9,6,7,0,0,11791,Sep,Dim,Tôt matin (6-8h),Court (<500km)
BGO,KIX,658,650.0,-8.0,19.0,61.0,188,759,-10.0,2016-09-13,MAF,Morally Ambiguious Fligthts,Bergen Airport Flesland,Bergen,Norvège,5.218140125,60.29339981,170.0,832,631,Kansai International Airport,Osaka,Japon,135.24400329589844,34.42729949951172,26.0,1547,546,2016,9,1,6,0,0,3556,Sep,Mar,Tôt matin (6-8h),Court (<500km)
BRU,SXF,1330,1319.0,-11.0,12.0,75.0,337,1445,-17.0,2018-01-31,BTATA,Better Take A Train Airlines,Brussels Airport,Brussels,Belgique,4.48443984985,50.9014015198,184.0,5077,48,Berlin-SchÃ¶nefeld Airport,Berlin,Allemagne,13.5225,52.380001,157.0,2151,685,2018,1,2,13,0,0,7961,Jan,Mer,Midi (12-14h),Court (<500km)
AGP,AAP,2040,2036.0,-4.0,19.0,156.0,952,2316,-6.0,2016-03-23,NVPPA,Ne Va Pas Partout Airlines,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,Aji Pangeran Tumenggung Pranoto International Airport,Samarinda,Indonésie,117.249392,-0.374448,73.0,9245,318,2016,3,2,20,0,0,10477,Mar,Mer,Soirée (18-20h),Moyen (500-1500km)
BHX,KIX,1749,1752.0,3.0,16.0,161.0,926,1930,-2.0,2017-05-07,MAF,Morally Ambiguious Fligthts,Birmingham International Airport,Birmingham,Royaume-Uni,-1.74802994728,52.453899383499994,327.0,9616,612,Kansai International Airport,Osaka,Japon,135.24400329589844,34.42729949951172,26.0,1547,546,2017,5,6,17,0,0,12321,Mai,Dim,Après-midi (15-17h),Moyen (500-1500km)
SVG,SHJ,1725,1719.0,-6.0,31.0,88.0,315,1753,15.0,2016-04-19,SMITH,Bel Air,Stavanger Airport Sola,Stavanger,Norvège,5.6377801895,58.876701354,29.0,3221,440,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,2016,4,1,17,0,0,12243,Avr,Mar,Après-midi (15-17h),Court (<500km)
HAN,DUR,756,820.0,24.0,10.0,232.0,1754,1348,13.0,2018-12-14,THA,Try Hard Airlines,Noi Bai International Airport,Hanoi,Vietnam,105.80699920654295,21.221200942993164,39.0,8379,693,King Shaka International Airport,Durban,Afrique du Sud,31.1197222222,-29.6144444444,295.0,5737,823,2018,12,4,8,0,0,15632,Déc,Ven,Tôt matin (6-8h),Long (1500-3000km)
BRU,CTU,2120,2137.0,17.0,11.0,318.0,2454,538,-14.0,2016-05-22,THA,Try Hard Airlines,Brussels Airport,Brussels,Belgique,4.48443984985,50.9014015198,184.0,5077,48,Chengdu Shuangliu International Airport,Chengdu,Chine,103.9469985961914,30.578500747680664,1625.0,4289,838,2016,5,6,21,0,0,10252,Mai,Dim,Nuit tardive (21-24h),Long (1500-3000km)
AGP,TNA,550,546.0,-4.0,13.0,67.0,226,657,-4.0,2017-06-23,NA,Neverland Airlines,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,Yaoqiang Airport,Jinan,Chine,117.21600341796876,36.857200622558594,76.0,2066,795,2017,6,4,5,0,0,3775,Jun,Ven,Nuit (0-5h),Court (<500km)
DXB,MPM,536,530.0,-6.0,27.0,64.0,224,640,4.0,2016-06-23,MAF,Morally Ambiguious Fligthts,Dubai International Airport,Dubai,Émirats arabes unis,55.3643989563,25.2527999878,62.0,6386,848,Maputo Airport,Maputo,Mozambique,32.572601,-25.920799,145.0,4778,12,2016,6,3,5,0,0,12024,Jun,Jeu,Nuit (0-5h),Court (<500km)
TNA,CTU,955,951.0,-4.0,18.0,116.0,529,1151,-15.0,2017-05-17,NA,Neverland Airlines,Yaoqiang Airport,Jinan,Chine,117.21600341796876,36.857200622558594,76.0,2066,795,Chengdu Shuangliu International Airport,Chengdu,Chine,103.9469985961914,30.578500747680664,1625.0,4289,838,2017,5,2,9,0,0,7988,Mai,Mer,Matin (9-11h),Moyen (500-1500km)
KWL,KRK,1135,1134.0,-1.0,22.0,197.0,1089,1452,-7.0,2018-01-25,NVPPA,Ne Va Pas Partout Airlines,Guilin Liangjiang International Airport,Guilin City,Chine,110.03900146484376,25.21809959411621,570.0,2309,422,KrakÃ³w John Paul II International Airport,KrakÃ³w,Pologne,19.7848,50.077702,791.0,6705,539,2018,1,3,11,0,0,9975,Jan,Jeu,Matin (9-11h),Moyen (500-1500km)
FAO,KWL,2113,2103.0,-10.0,11.0,157.0,1028,2350,-20.0,2018-04-29,OA,Overpriced Air,Faro Airport,Faro,Portugal,-7.96590995789,37.0144004822,24.0,2954,461,Guilin Liangjiang International Airport,Guilin City,Chine,110.03900146484376,25.21809959411621,570.0,2309,422,2018,4,6,21,0,0,6146,Avr,Dim,Nuit tardive (21-24h),Moyen (500-1500km)
DUR,BRU,1930,1930.0,0.0,23.0,408.0,2611,2318,-11.0,2018-12-18,COA,Corporate Overlord Airways,King Shaka International Airport,Durban,Afrique du Sud,31.1197222222,-29.6144444444,295.0,5737,823,Brussels Airport,Brussels,Belgique,4.48443984985,50.9014015198,184.0,5077,48,2018,12,1,19,0,0,11685,Déc,Mar,Soirée (18-20h),Long (1500-3000km)
MAN,SXF,2125,2120.0,-5.0,10.0,283.0,2338,508,-11.0,2017-08-02,THA,Try Hard Airlines,Manchester Airport,Manchester,Royaume-Uni,-2.2749500274658203,53.35369873046875,257.0,6322,681,Berlin-SchÃ¶nefeld Airport,Berlin,Allemagne,13.5225,52.380001,157.0,2151,685,2017,8,2,21,0,0,9839,Aoû,Mer,Nuit tardive (21-24h),Long (1500-3000km)
AGP,TPE,844,841.0,-3.0,23.0,111.0,577,1035,-4.0,2018-06-19,NVPPA,Ne Va Pas Partout Airlines,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,Taiwan Taoyuan International Airport,Taipei,Taïwan,121.233002,25.0777,106.0,5279,265,2018,6,1,8,0,0,6458,Jun,Mar,Tôt matin (6-8h),Moyen (500-1500km)
MPM,TIP,2125,2121.0,-4.0,16.0,76.0,316,2241,-9.0,2016-11-24,THA,Try Hard Airlines,Maputo Airport,Maputo,Mozambique,32.572601,-25.920799,145.0,4778,12,Tripoli International Airport,Tripoli,Libye,13.1590003967,32.6635017395,263.0,105,323,2016,11,3,21,0,0,5218,Nov,Jeu,Nuit tardive (21-24h),Court (<500km)
TNR,SHJ,1549,1539.0,-10.0,7.0,96.0,342,1725,-15.0,2017-08-13,MAF,Morally Ambiguious Fligthts,Ivato Airport,Antananarivo,Madagascar,47.478802,-18.7969,4198.0,7473,354,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,2017,8,6,15,0,0,16409,Aoû,Dim,Après-midi (15-17h),Court (<500km)
JNB,TGD,1310,1301.0,-9.0,15.0,172.0,1262,1702,-16.0,2016-11-03,COA,Corporate Overlord Airways,OR Tambo International Airport,Johannesburg,Afrique du Sud,28.246,-26.1392,5558.0,2125,606,Podgorica Airport,Podgorica,Monténégro,19.2519,42.359402,141.0,8090,737,2016,11,3,13,0,0,11558,Nov,Jeu,Midi (12-14h),Moyen (500-1500km)
NKC,MPM,1658,1646.0,-12.0,8.0,52.0,127,1750,-24.0,2018-03-29,I6F,IE 6.0 Flights,NouakchottâOumtounsy International Airport,Nouakchott,Mauritanie,-15.9697222,18.31,9.0,4141,600,Maputo Airport,Maputo,Mozambique,32.572601,-25.920799,145.0,4778,12,2018,3,3,16,0,0,9531,Mar,Jeu,Après-midi (15-17h),Court (<500km)
HAN,MPM,600,604.0,4.0,12.0,145.0,862,925,-7.0,2017-03-27,THA,Try Hard Airlines,Noi Bai International Airport,Hanoi,Vietnam,105.80699920654295,21.221200942993164,39.0,8379,693,Maputo Airport,Maputo,Mozambique,32.572601,-25.920799,145.0,4778,12,2017,3,0,6,0,0,13862,Mar,Lun,Tôt matin (6-8h),Moyen (500-1500km)
AGP,BFS,1457,1454.0,-3.0,10.0,133.0,749,1710,-21.0,2018-05-22,NVPPA,Ne Va Pas Partout Airlines,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,Belfast International Airport,Belfast,Royaume-Uni,-6.2158298492399995,54.6575012207,268.0,8557,738,2018,5,1,14,0,0,10209,Mai,Mar,Midi (12-14h),Moyen (500-1500km)
BOD,AGP,944,948.0,4.0,12.0,102.0,534,1126,0.0,2017-06-01,NVPPA,Ne Va Pas Partout Airlines,Bordeaux-MÃ©rignac Airport,Bordeaux/MÃ©rignac,France,-0.715556025505,44.8283004761,162.0,5166,417,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,2017,6,3,9,0,0,6497,Jun,Jeu,Matin (9-11h),Moyen (500-1500km)
UPG,LTK,1000,952.0,-8.0,42.0,85.0,214,1125,-4.0,2018-01-29,NA,Neverland Airlines,Hasanuddin International Airport,Ujung Pandang-Celebes Island,Indonésie,119.5540008544922,-5.061629772186279,47.0,9063,667,Bassel Al-Assad International Airport,Latakia,Syrie,35.948699951171875,35.401100158691406,157.0,9021,425,2018,1,0,9,0,0,19176,Jan,Lun,Matin (9-11h),Court (<500km)
KWL,TNA,1706,1703.0,-3.0,23.0,140.0,541,1926,-35.0,2017-08-16,OA,Overpriced Air,Guilin Liangjiang International Airport,Guilin City,Chine,110.03900146484376,25.21809959411621,570.0,2309,422,Yaoqiang Airport,Jinan,Chine,117.21600341796876,36.857200622558594,76.0,2066,795,2017,8,2,17,0,0,5592,Aoû,Mer,Après-midi (15-17h),Moyen (500-1500km)
DUR,SHJ,1231,1231.0,0.0,12.0,171.0,867,1422,-4.0,2017-09-24,COA,Corporate Overlord Airways,King Shaka International Airport,Durban,Afrique du Sud,31.1197222222,-29.6144444444,295.0,5737,823,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,2017,9,6,12,0,0,15142,Sep,Dim,Midi (12-14h),Moyen (500-1500km)
SHJ,MFM,1732,1731.0,-1.0,39.0,72.0,240,1944,10.0,2016-11-12,MAF,Morally Ambiguious Fligthts,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,Macau International Airport,Macau,Macao,113.592003,22.149599,20.0,6254,444,2016,11,5,17,0,0,15280,Nov,Sam,Après-midi (15-17h),Court (<500km)
DXB,AGP,600,558.0,-2.0,10.0,125.0,731,905,-8.0,2016-05-13,NVPPA,Ne Va Pas Partout Airlines,Dubai International Airport,Dubai,Émirats arabes unis,55.3643989563,25.2527999878,62.0,6386,848,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,2016,5,4,5,0,0,8148,Mai,Ven,Nuit (0-5h),Moyen (500-1500km)
LTK,OKO,1130,1122.0,-8.0,6.0,210.0,1107,1400,-60.0,2016-09-07,I6F,IE 6.0 Flights,Bassel Al-Assad International Airport,Latakia,Syrie,35.948699951171875,35.401100158691406,157.0,9021,425,Yokota Air Base,Fussa,Japon,139.34800720214844,35.74850082397461,463.0,2771,105,2016,9,2,11,0,0,12322,Sep,Mer,Matin (9-11h),Moyen (500-1500km)
AGP,BRU,811,812.0,1.0,16.0,289.0,1947,1000,-15.0,2016-09-24,NVPPA,Ne Va Pas Partout Airlines,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,Brussels Airport,Brussels,Belgique,4.48443984985,50.9014015198,184.0,5077,48,2016,9,5,8,0,0,6039,Sep,Sam,Tôt matin (6-8h),Long (1500-3000km)
JNB,SHJ,1940,1937.0,-3.0,9.0,211.0,1440,11,-39.0,2017-11-25,COA,Corporate Overlord Airways,OR Tambo International Airport,Johannesburg,Afrique du Sud,28.246,-26.1392,5558.0,2125,606,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,2017,11,5,19,0,0,11313,Nov,Sam,Soirée (18-20h),Moyen (500-1500km)
AGP,CAG,1730,1726.0,-4.0,20.0,56.0,170,1726,-2.0,2017-09-29,I6F,IE 6.0 Flights,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,Cagliari Elmas Airport,Cagliari,Italie,9.05428,39.251499,13.0,9081,740,2017,9,4,17,0,0,10735,Sep,Ven,Après-midi (15-17h),Court (<500km)
DUR,TNA,1554,1555.0,1.0,14.0,139.0,728,1813,-25.0,2018-09-14,OA,Overpriced Air,King Shaka International Airport,Durban,Afrique du Sud,31.1197222222,-29.6144444444,295.0,5737,823,Yaoqiang Airport,Jinan,Chine,117.21600341796876,36.857200622558594,76.0,2066,795,2018,9,4,15,0,0,9421,Sep,Ven,Après-midi (15-17h),Moyen (500-1500km)
PMI,KRK,600,558.0,-2.0,17.0,106.0,530,846,-4.0,2018-06-18,SMITH,Bel Air,Palma De Mallorca Airport,Palma De Mallorca,Espagne,2.73881006241,39.551700592,27.0,902,411,KrakÃ³w John Paul II International Airport,KrakÃ³w,Pologne,19.7848,50.077702,791.0,6705,539,2018,6,0,5,0,0,8557,Jun,Lun,Nuit (0-5h),Moyen (500-1500km)
AGP,SVG,1610,1617.0,7.0,22.0,107.0,554,1757,-7.0,2018-12-25,I6F,IE 6.0 Flights,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,Stavanger Airport Sola,Stavanger,Norvège,5.6377801895,58.876701354,29.0,3221,440,2018,12,1,16,0,0,4575,Déc,Mar,Après-midi (15-17h),Moyen (500-1500km)
DXB,BOD,715,710.0,-5.0,17.0,183.0,1172,1118,-17.0,2016-09-03,COA,Corporate Overlord Airways,Dubai International Airport,Dubai,Émirats arabes unis,55.3643989563,25.2527999878,62.0,6386,848,Bordeaux-MÃ©rignac Airport,Bordeaux/MÃ©rignac,France,-0.715556025505,44.8283004761,162.0,5166,417,2016,9,5,7,0,0,12817,Sep,Sam,Tôt matin (6-8h),Moyen (500-1500km)
